time,size
1619895191.485713,105
1619895191.495367,130
1619895191.499935,66
1619895191.507187,66
1619895191.513791,130
1619895191.521710,66
1619895191.531120,646
1619895191.532150,332
1619895191.532351,66
1619895191.533773,158
1619895191.535158,97
1619895191.535573,317
1619895191.549754,97
1619895191.552356,66
1619895191.554755,66
1619895191.554803,287
1619895191.556394,66
1619895191.559394,595
1619895191.560814,66
1619895191.566534,105
1619895191.589406,66
1619895191.613897,152
1619895191.615763,66
1619895191.620063,100
1619895191.621501,66
1619895191.682001,76
1619895191.682463,76
1619895191.711487,126
1619895191.719991,114
1619895191.958079,74
1619895191.958079,78
1619895191.980511,74
1619895191.982214,66
1619895191.983893,583
1619895192.011247,66
1619895192.011341,1484
1619895192.011376,1484
1619895192.011413,1088
1619895192.052839,1088
1619895192.053176,66
1619895192.053403,66
1619895192.054855,78
1619895192.065377,130
1619895192.069058,259
1619895192.089396,66
1619895192.097097,595
1619895192.135294,152
1619895192.135382,100
1619895192.145527,66
1619895192.146455,66
1619895192.146733,66
1619895194.963885,421
1619895194.964420,79
1619895194.964731,74
1619895194.988296,74
1619895194.989513,66
1619895194.991783,119
1619895194.993829,74
1619895195.011700,74
1619895195.012987,66
1619895195.015409,583
1619895195.033866,66
1619895195.043004,1484
1619895195.043072,1484
1619895195.043089,1099
1619895195.044842,66
1619895195.045017,66
1619895195.045017,66
1619895195.065304,130
1619895195.065817,158
1619895195.067435,1484
1619895195.067772,1484
1619895195.067772,183
1619895195.079135,583
1619895195.085256,646
1619895195.085369,97
1619895195.086728,66
1619895195.086978,66
1619895195.087133,97
1619895195.096746,66
1619895195.102780,66
1619895195.109652,66
1619895195.109794,1484
1619895195.109836,1484
1619895195.109872,1097
1619895195.111351,66
1619895195.111351,66
1619895195.111639,66
1619895195.122981,130
1619895195.123299,112
1619895195.124090,115
1619895195.124090,101
1619895195.124090,153
1619895195.124090,679
1619895195.147892,646
1619895195.147995,97
1619895195.148029,66
1619895195.149760,97
1619895195.154574,66
1619895195.172562,66
1619895195.229686,654
1619895195.229805,417
1619895195.229842,105
1619895195.232342,66
1619895195.232342,105
1619895195.232342,90
1619895195.240463,66
1619895195.253866,66
1619895195.253956,66
1619895195.253982,66
1619895195.255734,66
1619895195.262007,66
1619895195.445762,424
1619895195.445873,1484
1619895195.445909,1484
1619895195.445943,1484
1619895195.445978,1484
1619895195.446013,1484
1619895195.446046,1484
1619895195.446079,1484
1619895195.446119,1484
1619895195.446177,1484
1619895195.450121,66
1619895195.450121,66
1619895195.450121,66
1619895195.451177,1484
1619895195.451288,1484
1619895195.451341,1484
1619895195.451375,1484
1619895195.451407,1484
1619895195.453316,66
1619895195.453573,66
1619895195.478180,1484
1619895195.478315,1484
1619895195.478359,1484
1619895195.478985,1484
1619895195.479037,1484
