time,size
1620073690.744282,172
1620073690.763135,54
1620073690.773671,172
1620073690.779812,172
1620073690.791241,54
1620073690.798451,54
1620073690.800029,172
1620073690.813147,54
1620073690.828356,172
1620073690.841338,54
1620073690.850520,172
1620073690.860837,172
1620073690.869453,54
1620073690.876568,54
1620073690.883529,172
1620073690.897522,54
1620073690.906548,172
1620073690.918449,54
1620073690.936467,172
1620073690.948129,172
1620073690.953140,54
1620073690.965032,172
1620073690.967598,54
1620073690.981398,54
1620073690.982999,172
1620073690.995819,54
1620073691.021344,172
1620073691.038690,54
1620073691.039829,172
1620073691.041362,172
1620073691.052227,54
1620073691.059523,54
1620073691.072897,172
1620073691.087569,54
1620073691.089330,172
1620073691.102223,54
1620073691.124955,172
1620073691.124955,172
1620073691.145074,54
1620073691.145884,172
1620073691.162929,172
1620073691.165892,54
1620073691.178857,172
1620073691.180429,54
1620073691.194688,172
1620073691.195186,54
1620073691.208528,54
1620073691.227126,172
1620073691.244098,54
1620073691.255277,172
1620073691.265192,172
1620073691.273147,54
1620073691.279540,54
1620073691.293069,172
1620073691.308549,54
1620073691.318663,172
1620073691.333738,172
1620073691.336648,54
1620073691.351325,54
1620073691.362520,172
1620073691.368417,172
1620073691.379533,54
1620073691.386763,54
1620073691.399201,172
1620073691.405764,172
1620073691.413593,172
1620073691.414836,54
1620073691.422202,54
1620073691.429760,54
1620073691.439570,172
1620073691.457523,54
1620073691.463615,172
1620073691.479475,54
1620073691.502012,172
1620073691.506668,172
1620073691.514864,54
1620073691.522136,54
1620073691.532293,172
1620073691.550422,54
1620073691.553864,172
1620073691.571506,54
1620073691.584368,172
1620073691.593503,172
1620073691.599530,54
1620073691.604135,172
1620073691.606791,54
1620073691.621317,54
1620073691.626893,172
1620073691.643516,54
1620073691.666441,172
1620073691.666441,172
1620073691.674748,172
1620073691.685846,54
1620073691.693215,54
1620073691.708680,172
1620073691.727554,54
1620073691.732798,172
1620073691.749533,54
1620073691.754698,172
1620073691.764276,172
1620073691.771299,54
1620073691.777550,54
1620073691.796819,172
1620073691.813190,54
1620073691.813487,172
1620073691.827603,54
1620073691.830455,172
1620073691.838867,172
1620073691.848552,54
1620073691.855912,54
1620073691.879460,172
1620073691.886156,172
1620073691.896193,172
1620073691.898503,54
1620073691.898653,54
1620073691.912297,54
1620073691.919787,172
1620073691.934059,54
1620073691.962766,172
1620073691.968934,172
1620073691.975163,172
1620073691.976739,54
1620073691.984034,54
1620073691.991230,54
1620073692.001057,172
1620073692.019542,54
1620073692.024359,172
1620073692.040452,54
1620073692.051268,172
1620073692.062861,172
1620073692.069538,54
1620073692.076905,54
1620073692.084484,172
1620073692.097528,54
1620073692.105118,172
1620073692.119564,54
1620073692.121340,172
1620073692.140476,54
1620073692.147821,172
1620073692.161137,172
1620073692.162329,54
1620073692.175855,54
1620073692.195300,172
1620073692.211303,54
1620073692.214615,172
1620073692.219692,172
