time,size
1619888866.381689,172
1619888866.397891,172
1619888866.398105,54
1619888866.415618,172
1619888866.428778,54
1619888866.430515,172
1619888866.464976,172
1619888866.480302,172
1619888866.481414,54
1619888866.511332,172
1619888866.520571,172
1619888866.526079,54
1619888866.557798,172
1619888866.557798,172
1619888866.567724,172
1619888866.572383,54
1619888866.585083,172
1619888866.586981,54
1619888866.602716,77
1619888866.609245,172
1619888866.624047,54
1619888866.641189,172
1619888866.642320,77
1619888866.643829,66
1619888866.659128,172
1619888866.673619,172
1619888866.677006,54
1619888866.708181,172
1619888866.722331,54
1619888866.722619,172
1619888866.738729,172
1619888866.752411,54
1619888866.758030,172
1619888866.788457,172
1619888866.805098,54
1619888866.807511,172
1619888866.823941,172
1619888866.842505,54
1619888866.859044,172
1619888866.859044,172
1619888866.872395,54
1619888866.877471,172
1619888866.894117,172
1619888866.910582,54
1619888866.918247,172
1619888866.942863,172
1619888866.951810,172
1619888866.956043,54
1619888866.983049,172
1619888866.991862,172
1619888867.000582,54
1619888867.015884,172
1619888867.030513,54
1619888867.039858,172
1619888867.049579,172
1619888867.068828,54
1619888867.073687,172
1619888867.091412,172
1619888867.106046,54
1619888867.121272,172
1619888867.157667,172
1619888867.157667,172
1619888867.174191,54
1619888867.186294,172
1619888867.202774,172
1619888867.204183,54
1619888867.222787,172
1619888867.238229,172
1619888867.241478,54
1619888867.273677,172
1619888867.279414,172
1619888867.283580,172
1619888867.286928,54
1619888867.301469,54
1619888867.308114,172
1619888867.362667,172
1619888867.362667,172
1619888867.374181,54
1619888867.376901,54
1619888867.386440,172
1619888867.391180,172
1619888867.399605,54
1619888867.407884,54
1619888867.418266,172
1619888867.437893,54
1619888867.461935,172
1619888867.464939,172
1619888867.473778,172
1619888867.475108,54
1619888867.482396,54
1619888867.489689,54
1619888867.495684,172
1619888867.512401,54
1619888867.521633,172
1619888867.535048,54
1619888867.536446,172
1619888867.550593,54
1619888867.553994,172
1619888867.573334,54
1619888867.594841,172
1619888867.605540,172
1619888867.610549,54
1619888867.617856,54
1619888867.632011,172
1619888867.632011,172
1619888867.648818,54
1619888867.670118,172
1619888867.683282,172
1619888867.686151,54
1619888867.693200,172
1619888867.700573,54
1619888867.708816,54
1619888867.716173,172
1619888867.731508,54
1619888867.739898,172
1619888867.753303,54
1619888867.755020,172
1619888867.764273,172
1619888867.768806,54
1619888867.784204,54
1619888867.788426,172
1619888867.806972,54
1619888867.831836,172
1619888867.840476,172
1619888867.845025,54
1619888867.852436,54
1619888867.862693,172
1619888867.870690,172
1619888867.881513,54
1619888867.888797,54
1619888867.902527,172
1619888867.919632,54
1619888867.927637,172
1619888867.938004,172
1619888867.943325,54
1619888867.957027,54
1619888867.971410,172
1619888867.986850,54
1619888867.986867,172
1619888867.999698,172
1619888868.002385,54
1619888868.016969,54
1619888868.017824,172
1619888868.032361,54
1619888868.032739,172
1619888868.047861,54
1619888868.048497,172
1619888868.062368,54
1619888868.081224,172
1619888868.099593,54
1619888868.101178,172
1619888868.113603,172
1619888868.115118,54
1619888868.129571,54
1619888868.146266,172
1619888868.160575,54
1619888868.162349,172
1619888868.175116,54
1619888868.178675,172
1619888868.194951,172
1619888868.197936,54
1619888868.213332,54
1619888868.231229,172
1619888868.250576,54
1619888868.270352,172
1619888868.270352,172
1619888868.288830,54
1619888868.292861,172
1619888868.294216,172
1619888868.310575,54
1619888868.328459,172
1619888868.328459,172
1619888868.341478,54
1619888868.358939,172
1619888868.378779,54
1619888868.397637,172
1619888868.397637,172
1619888868.416062,54
1619888868.427377,172
1619888868.433516,172
1619888868.446076,54
1619888868.480191,172
1619888868.480191,172
1619888868.492363,54
1619888868.492403,54
1619888868.499487,172
1619888868.514012,172
1619888868.514133,54
1619888868.528775,54
1619888868.541919,172
1619888868.555317,172
1619888868.559584,54
1619888868.574221,54
1619888868.595055,172
1619888868.595055,172
1619888868.612429,54
1619888868.612471,54
1619888868.627685,172
1619888868.642398,54
1619888868.644036,172
1619888868.656984,54
1619888868.660184,172
1619888868.676039,172
1619888868.679670,54
1619888868.695135,54
1619888868.720198,172
1619888868.724948,172
1619888868.732420,54
1619888868.733984,172
1619888868.739590,54
1619888868.740551,172
1619888868.748766,54
1619888868.755060,54
1619888868.767074,172
1619888868.785110,54
1619888868.798523,172
1619888868.815029,172
1619888868.816056,54
1619888868.830480,54
1619888868.830483,172
1619888868.846047,54
1619888868.863326,172
1619888868.877007,54
1619888868.879772,172
1619888868.897837,54
1619888868.899471,172
1619888868.913313,54
1619888868.927548,172
1619888868.943355,54
1619888868.946165,172
1619888868.961104,172
1619888868.966142,54
1619888868.971823,172
1619888868.973483,54
1619888868.988791,54
1619888868.993491,172
1619888869.010563,54
1619888869.017836,172
1619888869.033279,54
1619888869.044859,172
1619888869.051586,172
1619888869.063364,54
1619888869.071455,54
1619888869.074401,172
1619888869.093370,54
1619888869.109091,172
1619888869.124238,54
1619888869.125822,172
1619888869.138835,54
1619888869.145696,172
1619888869.150089,172
1619888869.161536,54
1619888869.168836,54
1619888869.189068,172
1619888869.206955,54
1619888869.206998,96
1619888869.229178,172
1619888869.229178,172
1619888869.231140,172
1619888869.245121,54
1619888869.254062,172
1619888869.263370,172
1619888869.282427,54
1619888869.295013,172
1619888869.304001,172
1619888869.319678,54
1619888869.335461,172
1619888869.362495,172
1619888869.370525,172
1619888869.379656,54
1619888869.392494,172
1619888869.409666,54
1619888869.426972,172
1619888869.436923,172
1619888869.455047,54
1619888869.456653,172
1619888869.475455,172
1619888869.492973,172
1619888869.493278,54
1619888869.528244,172
1619888869.539977,172
1619888869.545093,54
