time,size
1620139056.272291,98
1620139057.273586,98
1620139058.282918,98
1620139059.277975,98
1620139060.283542,98
1620139061.214649,77
1620139061.251746,66
1620139061.251892,77
1620139061.254663,66
1620139061.279042,98
1620139062.280360,98
1620139063.301017,89
1620139063.350474,153
1620139063.365968,74
1620139063.379971,74
1620139063.393193,66
1620139063.393193,256
1620139063.402711,66
1620139063.403666,530
1620139063.403847,99
1620139063.405644,66
1620139063.405644,66
1620139068.149252,100
1620139068.162717,54
1620139068.162878,100
1620139068.202931,54
1620139081.977537,100
1620139081.997544,54
1620139081.997544,100
1620139082.071312,54
1620139082.580600,99
1620139082.601403,97
1620139082.606858,66
1620139092.184764,77
1620139092.219592,66
1620139092.220469,77
1620139092.226265,66
1620139111.978151,100
1620139111.989698,100
1620139112.008197,54
1620139123.180724,77
1620139123.213833,66
1620139123.214736,77
1620139123.247519,66
1620139140.797867,77
1620139140.810066,66
1620139141.620404,88
1620139141.633643,104
1620139141.675739,74
1620139141.691598,66
1620139141.693253,54
1620139141.706908,54
1620139141.710492,281
1620139141.729926,54
1620139141.729958,150
1620139141.729975,1514
1620139141.729991,1514
1620139141.730009,1148
1620139141.730683,392
1620139141.730707,63
1620139141.735475,54
1620139141.735475,54
1620139141.735514,54
1620139141.735514,54
1620139141.735514,54
1620139141.735514,54
1620139141.812485,180
1620139141.827883,54
1620139141.827915,60
1620139141.827936,99
1620139141.831310,54
1620139141.831310,54
1620139141.834824,1514
1620139141.834824,1514
1620139141.842739,1514
1620139141.842739,1514
1620139141.842739,1514
1620139141.842739,108
1620139141.849701,54
1620139141.857773,54
1620139141.857809,54
1620139141.877792,234
1620139141.877838,103
1620139141.884979,54
1620139141.978754,100
1620139142.009759,100
1620139142.023395,54
1620139147.878006,85
1620139147.919949,54
1620139149.880812,54
1620139149.920173,54
1620139154.162348,77
1620139154.195454,77
1620139154.220921,66
1620139171.979288,100
1620139172.004760,100
1620139172.020279,54
1620139173.583653,99
1620139173.602307,97
1620139173.604011,66
1620139185.117963,77
1620139185.154136,77
1620139185.157046,66
1620139201.979143,100
1620139201.986258,100
1620139202.004632,54
1620139216.105042,77
1620139216.143976,77
1620139216.145784,66
1620139231.979659,100
1620139231.986755,100
1620139232.006042,54
1620139233.983490,54
1620139235.604961,79
1620139235.621952,174
1620139235.647851,74
1620139235.659742,74
1620139235.662630,66
1620139235.668659,243
1620139235.682730,66
1620139235.682762,1494
1620139235.682780,1494
1620139235.682795,1494
1620139235.684461,1091
1620139235.691529,66
1620139235.691529,66
1620139235.691683,66
1620139235.691683,66
1620139235.728866,192
1620139235.742604,66
1620139235.742739,236
1620139235.742829,135
1620139235.746927,774
1620139235.748918,66
1620139235.757216,66
1620139235.757955,104
1620139235.765365,104
1620139235.779709,66
1620139235.805456,66
1620139235.864443,1102
1620139235.864598,104
1620139235.878248,66
1620139235.878248,66
1620139247.059301,77
1620139247.098223,77
1620139247.131940,66
1620139260.807569,77
1620139260.815387,66
1620139262.016664,100
1620139262.022813,100
1620139262.039389,54
1620139264.589479,99
1620139264.610259,97
1620139264.614343,66
1620139278.024559,77
1620139278.058816,77
1620139278.060558,66
1620139291.980891,100
1620139291.987234,100
1620139292.002732,54
1620139303.407647,66
1620139303.451620,66
1620139309.000385,77
1620139309.040277,77
1620139309.045114,66
1620139321.981494,100
1620139321.992816,100
1620139322.013286,54
1620139339.992195,77
1620139340.030999,77
1620139340.035814,66
1620139349.704413,824
1620139349.743831,531
1620139349.749997,54
1620139349.830009,777
1620139349.862971,411
1620139349.870193,54
1620139351.981207,100
1620139351.986567,100
1620139352.004959,54
1620139355.589927,99
1620139355.604904,97
1620139355.610078,66
1620139363.415562,66
1620139363.428803,66
1620139363.652732,98
1620139364.654609,98
1620139365.654976,98
1620139366.666616,98
1620139367.656694,98
1620139368.153693,100
1620139368.171524,54
1620139368.171564,100
1620139368.211020,54
1620139368.659956,98
1620139369.659313,98
1620139370.664221,98
1620139370.967705,77
1620139371.006158,77
1620139371.011009,66
1620139371.665348,98
1620139372.663111,98
1620139373.675837,89
